query_index	selectivity	bucket	centroid_margin	truth_list_count	nprobe_50	nprobe_90	nprobe_95	nprobe_100	maximum_truth_list_rank
110	0.00031	rare	0.012741983	8	28	69	78	78	78
111	0.1204	broad	0.025867939	5	2	10	13	13	13
112	0.00216	rare	0.0036644936	10	15	42	51	51	51
113	0.01163	medium	0.044027984	2	1	2	2	2	2
114	0.03786	medium	0.05310142	7	3	17	17	17	17
115	0.00216	rare	0.052952766	8	4	42	47	47	47
116	0.29941	broad	0.04484278	2	1	1	22	22	22
117	0.52817	broad	0.039903224	5	3	7	7	7	7
118	0.52817	broad	0.00568825	4	1	3	9	9	9
119	1.0e-5	rare	0.012444437	1	47	47	47	47	47
120	0.29941	broad	0.02284062	6	2	7	8	8	8
121	0.03786	medium	0.004823506	6	1	9	15	15	15
122	0.29941	broad	0.10296905	4	1	4	9	9	9
123	0.52817	broad	0.013904929	6	3	11	20	20	20
124	0.52817	broad	0.060295224	3	1	4	5	5	5
125	0.03786	medium	0.06911141	5	1	62	65	65	65
126	0.52817	broad	0.0047519207	5	2	4	6	6	6
127	0.00216	rare	0.03193301	5	2	17	27	27	27
128	0.03786	medium	0.043566585	4	1	12	12	12	12
129	0.1204	broad	0.02447927	7	2	33	40	40	40
130	0.29941	broad	0.009158909	6	3	14	37	37	37
131	0.29941	broad	0.0005708933	4	1	3	4	4	4
132	0.03786	medium	0.016154468	8	6	17	45	45	45
133	0.03786	medium	0.027383566	6	4	23	23	23	23
134	0.29941	broad	0.01459676	2	1	2	2	2	2
135	0.01163	medium	0.014677405	5	2	10	60	60	60
136	0.1204	broad	0.025075674	5	2	13	27	27	27
137	0.03786	medium	0.0471828	5	5	9	12	12	12
138	0.03786	medium	0.026014924	4	2	5	20	20	20
139	0.01163	medium	0.11329287	8	5	19	52	52	52
140	0.00216	rare	0.028030634	9	8	27	42	42	42
141	0.52817	broad	0.025629222	6	2	7	12	12	12
142	0.01163	medium	0.03385228	6	2	11	22	22	22
143	0.52817	broad	0.11004305	1	1	1	1	1	1
144	0.00216	rare	0.015592873	8	17	31	49	49	49
145	0.03786	medium	0.019256532	7	3	14	23	23	23
146	0.03786	medium	0.003590405	6	2	9	11	11	11
147	0.01163	medium	0.053988576	4	1	15	57	57	57
148	0.29941	broad	0.016740203	6	1	11	19	19	19
149	0.52817	broad	0.011223495	7	3	20	48	48	48
150	0.29941	broad	0.011970043	4	1	13	18	18	18
151	0.29941	broad	0.006525755	4	2	3	35	35	35
152	0.01163	medium	0.11824256	8	11	36	51	51	51
153	0.52817	broad	0.08349007	3	1	2	31	31	31
154	0.03786	medium	0.09059596	7	2	28	29	29	29
155	0.01163	medium	0.00059759617	6	5	19	35	35	35
156	0.01163	medium	0.020232737	4	1	3	7	7	7
157	0.29941	broad	0.03263551	5	2	8	10	10	10
158	0.29941	broad	0.0037782192	6	2	11	18	18	18
159	0.00216	rare	0.026567996	8	4	22	45	45	45
160	0.29941	broad	0.039958835	6	2	8	14	14	14
161	0.1204	broad	0.12969303	3	1	2	4	4	4
162	0.1204	broad	0.015473843	5	3	5	7	7	7
163	0.52817	broad	0.01371938	5	1	6	7	7	7
164	0.29941	broad	0.026245892	5	2	11	15	15	15
165	0.00216	rare	0.014411092	9	15	31	55	55	55
166	0.00216	rare	0.0653308	4	2	3	36	36	36
167	0.03786	medium	0.0941847	4	1	5	7	7	7
168	0.29941	broad	0.006916702	4	2	3	4	4	4
169	0.03786	medium	0.0003196001	6	3	6	7	7	7
170	0.52817	broad	0.049581587	5	3	6	26	26	26
171	0.01163	medium	0.0029439926	8	5	15	47	47	47
172	0.00216	rare	0.037309885	9	5	31	43	43	43
173	0.52817	broad	0.0008417368	4	1	3	4	4	4
174	0.29941	broad	0.038871706	4	3	5	22	22	22
175	0.29941	broad	0.0020105243	6	3	7	21	21	21
176	0.1204	broad	0.017585993	4	2	6	6	6	6
177	0.01163	medium	0.010601044	10	16	49	62	62	62
178	0.03786	medium	0.1364004	3	1	48	48	48	48
179	0.52817	broad	0.05633211	6	3	5	9	9	9
180	0.00216	rare	0.011391759	8	16	23	29	29	29
181	0.03786	medium	0.03135258	4	11	11	39	39	39
182	0.01163	medium	0.06465566	10	10	29	53	53	53
183	0.1204	broad	0.025191247	4	3	4	12	12	12
184	0.01163	medium	0.0037062168	8	17	22	22	22	22
185	0.1204	broad	0.08508104	5	2	6	18	18	18
186	0.00216	rare	0.09137714	8	3	37	57	57	57
187	0.01163	medium	0.12100744	5	1	20	77	77	77
188	0.29941	broad	0.08395219	5	3	5	6	6	6
189	0.1204	broad	0.07135028	4	1	14	21	21	21
190	0.03786	medium	0.041278362	4	17	21	34	34	34
191	0.29941	broad	0.07724142	4	1	6	12	12	12
192	0.00216	rare	0.057450533	6	17	32	32	32	32
193	0.1204	broad	0.006689489	6	3	8	8	8	8
194	0.01163	medium	0.03093326	2	1	3	3	3	3
195	0.03786	medium	0.040400863	4	1	5	6	6	6
196	0.1204	broad	0.05544913	4	1	6	6	6	6
197	0.29941	broad	0.0067374706	7	16	28	33	33	33
198	0.1204	broad	0.00042510033	5	2	4	11	11	11
199	0.00216	rare	0.031684935	6	2	44	44	44	44
200	0.1204	broad	0.04356563	8	7	43	54	54	54
201	0.00216	rare	0.0078930855	5	4	31	32	32	32
202	0.29941	broad	0.0069051385	5	7	8	10	10	10
203	0.03786	medium	0.10828221	5	9	17	38	38	38
204	0.29941	broad	0.033697665	4	1	4	8	8	8
205	0.29941	broad	0.08810854	3	1	6	61	61	61
206	0.01163	medium	0.12523693	7	7	43	43	43	43
207	0.52817	broad	0.01838541	2	2	2	2	2	2
208	0.1204	broad	0.05730909	6	1	34	56	56	56
209	0.1204	broad	0.0046862364	3	2	4	4	4	4
210	0.03786	medium	0.017467678	9	8	13	16	16	16
211	0.01163	medium	0.020504475	6	2	12	29	29	29
212	0.1204	broad	0.015950799	6	2	7	9	9	9
213	0.52817	broad	0.0042506456	5	2	4	10	10	10
214	0.52817	broad	0.0032199621	4	1	3	10	10	10
215	0.52817	broad	0.027679622	3	1	3	11	11	11
216	0.29941	broad	0.05174774	2	1	1	2	2	2
217	0.29941	broad	0.058017552	4	1	7	8	8	8
218	0.01163	medium	0.0086628795	6	3	10	30	30	30
219	0.29941	broad	0.0034009218	2	2	2	2	2	2
220	0.52817	broad	0.069910765	2	1	2	2	2	2
221	0.52817	broad	0.015099049	3	1	3	5	5	5
222	0.00216	rare	0.02046454	8	17	32	32	32	32
223	0.1204	broad	0.0098641515	6	2	6	7	7	7
224	0.52817	broad	0.010605216	6	2	5	24	24	24
225	0.01163	medium	0.066143036	8	3	33	41	41	41
226	0.03786	medium	0.024309337	6	3	6	7	7	7
227	0.03786	medium	0.011450887	6	3	7	11	11	11
228	0.03786	medium	0.032596648	5	3	5	15	15	15
229	0.01163	medium	0.10088754	8	15	22	44	44	44
230	0.52817	broad	0.028574765	5	1	7	11	11	11
231	0.1204	broad	0.055338502	7	2	24	46	46	46
232	0.29941	broad	0.0020085573	6	4	16	16	16	16
233	0.29941	broad	0.073247194	2	1	1	11	11	11
234	0.29941	broad	0.0052632093	4	3	4	4	4	4
235	0.29941	broad	0.011553347	6	3	9	12	12	12
236	0.03786	medium	0.0864467	7	2	11	16	16	16
237	0.1204	broad	0.010655642	5	2	23	26	26	26
238	0.01163	medium	0.073653996	7	3	22	23	23	23
239	0.00031	rare	8.7320805e-5	6	22	29	29	29	29
240	0.03786	medium	0.011036575	6	5	9	39	39	39
241	0.01163	medium	0.09818864	3	1	3	97	97	97
242	0.52817	broad	0.0033831	4	1	5	7	7	7
243	0.1204	broad	0.0050975084	5	4	7	7	7	7
244	0.29941	broad	0.03720063	6	1	20	51	51	51
245	0.1204	broad	0.052144885	4	1	4	49	49	49
246	0.01163	medium	0.027837276	7	8	25	60	60	60
247	0.1204	broad	0.08567661	3	1	3	11	11	11
248	0.00216	rare	0.021745682	9	17	42	51	51	51
249	0.03786	medium	0.0055289865	7	4	10	12	12	12
250	0.29941	broad	0.04252267	3	1	4	13	13	13
251	0.03786	medium	0.003291726	7	3	51	60	60	60
252	0.00216	rare	0.0005221367	10	8	66	67	67	67
253	0.01163	medium	0.005043924	7	5	28	38	38	38
254	0.52817	broad	0.08853567	5	5	10	26	26	26
255	0.00031	rare	0.046610117	9	42	59	64	64	64
256	0.03786	medium	0.00043320656	6	9	23	23	23	23
