query_index	selectivity	bucket	centroid_margin	truth_list_count	nprobe_50	nprobe_90	nprobe_95	nprobe_100	maximum_truth_list_rank	nprobe	truth_list_recall	candidates_visited	matching_candidates	database_fraction
19	0.25583333333333336	broad	0.010405898	4	2	9	10	10	10	8	0.8	2215	843	0.07383333333333333
19	0.25583333333333336	broad	0.010405898	4	2	9	10	10	10	16	1.0	5322	1849	0.1774
19	0.25583333333333336	broad	0.010405898	4	2	9	10	10	10	24	1.0	8560	2917	0.2853333333333333
19	0.25583333333333336	broad	0.010405898	4	2	9	10	10	10	32	1.0	11451	3913	0.3817
19	0.25583333333333336	broad	0.010405898	4	2	9	10	10	10	48	1.0	20222	6419	0.6740666666666667
19	0.25583333333333336	broad	0.010405898	4	2	9	10	10	10	64	1.0	30000	7675	1.0
20	0.0718	medium	0.014883876	5	3	6	56	56	56	1	0.1	318	13	0.0106
20	0.0718	medium	0.014883876	5	3	6	56	56	56	2	0.2	674	52	0.022466666666666666
20	0.0718	medium	0.014883876	5	3	6	56	56	56	4	0.7	1176	121	0.0392
20	0.0718	medium	0.014883876	5	3	6	56	56	56	8	0.9	2664	196	0.0888
20	0.0718	medium	0.014883876	5	3	6	56	56	56	16	0.9	5404	426	0.18013333333333334
20	0.0718	medium	0.014883876	5	3	6	56	56	56	24	0.9	9219	706	0.3073
20	0.0718	medium	0.014883876	5	3	6	56	56	56	32	0.9	11632	901	0.3877333333333333
20	0.0718	medium	0.014883876	5	3	6	56	56	56	48	0.9	21783	1537	0.7261
20	0.0718	medium	0.014883876	5	3	6	56	56	56	64	1.0	30000	2154	1.0
21	0.0718	medium	0.030784547	6	2	6	7	7	7	1	0.2	318	13	0.0106
21	0.0718	medium	0.030784547	6	2	6	7	7	7	2	0.6	660	52	0.022
21	0.0718	medium	0.030784547	6	2	6	7	7	7	4	0.7	968	90	0.032266666666666666
21	0.0718	medium	0.030784547	6	2	6	7	7	7	8	1.0	2113	238	0.07043333333333333
21	0.0718	medium	0.030784547	6	2	6	7	7	7	16	1.0	4966	441	0.16553333333333334
21	0.0718	medium	0.030784547	6	2	6	7	7	7	24	1.0	7873	731	0.26243333333333335
21	0.0718	medium	0.030784547	6	2	6	7	7	7	32	1.0	11290	1031	0.37633333333333335
21	0.0718	medium	0.030784547	6	2	6	7	7	7	48	1.0	18658	1609	0.6219333333333333
21	0.0718	medium	0.030784547	6	2	6	7	7	7	64	1.0	30000	2154	1.0
22	0.6424666666666666	broad	0.007694006	5	1	6	9	9	9	1	0.5	356	156	0.011866666666666666
22	0.6424666666666666	broad	0.007694006	5	1	6	9	9	9	2	0.6	698	325	0.023266666666666668
22	0.6424666666666666	broad	0.007694006	5	1	6	9	9	9	4	0.6	1210	641	0.04033333333333333
22	0.6424666666666666	broad	0.007694006	5	1	6	9	9	9	8	0.9	2120	931	0.07066666666666667
22	0.6424666666666666	broad	0.007694006	5	1	6	9	9	9	16	1.0	5256	2837	0.1752
22	0.6424666666666666	broad	0.007694006	5	1	6	9	9	9	24	1.0	8367	4417	0.2789
22	0.6424666666666666	broad	0.007694006	5	1	6	9	9	9	32	1.0	11400	6051	0.38
22	0.6424666666666666	broad	0.007694006	5	1	6	9	9	9	48	1.0	19333	11150	0.6444333333333333
22	0.6424666666666666	broad	0.007694006	5	1	6	9	9	9	64	1.0	30000	19274	1.0
23	0.6424666666666666	broad	0.06756377	3	1	6	8	8	8	1	0.8	194	79	0.006466666666666667
23	0.6424666666666666	broad	0.06756377	3	1	6	8	8	8	2	0.8	512	316	0.017066666666666667
23	0.6424666666666666	broad	0.06756377	3	1	6	8	8	8	4	0.8	1025	585	0.034166666666666665
23	0.6424666666666666	broad	0.06756377	3	1	6	8	8	8	8	1.0	2628	1497	0.0876
23	0.6424666666666666	broad	0.06756377	3	1	6	8	8	8	16	1.0	4911	2731	0.1637
23	0.6424666666666666	broad	0.06756377	3	1	6	8	8	8	24	1.0	7901	4344	0.2633666666666667
23	0.6424666666666666	broad	0.06756377	3	1	6	8	8	8	32	1.0	11147	6086	0.37156666666666666
23	0.6424666666666666	broad	0.06756377	3	1	6	8	8	8	48	1.0	20207	11463	0.6735666666666666
23	0.6424666666666666	broad	0.06756377	3	1	6	8	8	8	64	1.0	30000	19274	1.0
24	0.0051333333333333335	rare	0.007556081	7	4	21	22	22	22	1	0.2	356	2	0.011866666666666666
24	0.0051333333333333335	rare	0.007556081	7	4	21	22	22	22	2	0.2	674	2	0.022466666666666666
24	0.0051333333333333335	rare	0.007556081	7	4	21	22	22	22	4	0.5	1257	6	0.0419
24	0.0051333333333333335	rare	0.007556081	7	4	21	22	22	22	8	0.5	2344	17	0.07813333333333333
24	0.0051333333333333335	rare	0.007556081	7	4	21	22	22	22	16	0.7	4963	33	0.16543333333333332
24	0.0051333333333333335	rare	0.007556081	7	4	21	22	22	22	24	1.0	8006	64	0.26686666666666664
24	0.0051333333333333335	rare	0.007556081	7	4	21	22	22	22	32	1.0	11118	86	0.3706
24	0.0051333333333333335	rare	0.007556081	7	4	21	22	22	22	48	1.0	20738	146	0.6912666666666667
24	0.0051333333333333335	rare	0.007556081	7	4	21	22	22	22	64	1.0	30000	154	1.0
25	0.25583333333333336	broad	0.02592659	5	1	6	10	10	10	1	0.5	342	118	0.0114
25	0.25583333333333336	broad	0.02592659	5	1	6	10	10	10	2	0.5	660	185	0.022
25	0.25583333333333336	broad	0.02592659	5	1	6	10	10	10	4	0.7	1162	472	0.038733333333333335
25	0.25583333333333336	broad	0.02592659	5	1	6	10	10	10	8	0.9	2120	858	0.07066666666666667
25	0.25583333333333336	broad	0.02592659	5	1	6	10	10	10	16	1.0	5584	1727	0.18613333333333335
25	0.25583333333333336	broad	0.02592659	5	1	6	10	10	10	24	1.0	8517	2491	0.2839
25	0.25583333333333336	broad	0.02592659	5	1	6	10	10	10	32	1.0	11386	3416	0.37953333333333333
25	0.25583333333333336	broad	0.02592659	5	1	6	10	10	10	48	1.0	18846	5477	0.6282
25	0.25583333333333336	broad	0.02592659	5	1	6	10	10	10	64	1.0	30000	7675	1.0
26	0.0051333333333333335	rare	0.086075425	10	19	24	36	36	36	1	0.0	171	0	0.0057
26	0.0051333333333333335	rare	0.086075425	10	19	24	36	36	36	2	0.0	489	0	0.0163
