query_index	selectivity	bucket	centroid_margin	truth_list_count	nprobe_50	nprobe_90	nprobe_95	nprobe_100	maximum_truth_list_rank
52	0.0918	medium	0.009297192	8	4	55	101	101	101
53	0.006713333333333333	rare	0.034082353	9	16	43	125	125	125
54	0.0918	medium	0.052741468	8	14	37	144	144	144
55	0.030446666666666667	medium	0.004392326	8	3	55	98	98	98
56	0.2908733333333333	broad	0.011950314	9	21	89	134	134	134
57	0.2908733333333333	broad	0.020644426	7	7	18	32	32	32
58	0.2908733333333333	broad	0.0029668212	8	6	16	56	56	56
59	0.5782933333333333	broad	0.020169258	2	1	2	2	2	2
60	0.5782933333333333	broad	0.042545855	4	1	5	6	6	6
61	0.5782933333333333	broad	0.038600802	1	1	1	1	1	1
62	0.006713333333333333	rare	0.02194047	8	30	53	763	763	763
63	0.030446666666666667	medium	0.01208055	8	4	33	106	106	106
64	0.006713333333333333	rare	0.022403896	9	23	334	1433	1433	1433
65	0.030446666666666667	medium	0.014946401	10	25	122	205	205	205
66	0.5782933333333333	broad	0.015504837	8	12	31	42	42	42
67	0.030446666666666667	medium	0.015690029	9	9	49	49	49	49
68	0.5782933333333333	broad	0.026166439	3	5	5	5	5	5
69	0.0918	medium	0.032417774	5	4	6	9	9	9
70	0.5782933333333333	broad	0.07285845	5	1	10	12	12	12
71	0.5782933333333333	broad	0.0051388144	6	2	6	13	13	13
72	0.0918	medium	0.0055675507	7	29	30	45	45	45
73	0.0918	medium	0.0070557594	7	51	127	162	162	162
74	0.5782933333333333	broad	0.005815506	8	12	34	95	95	95
75	0.0918	medium	0.006329179	7	50	392	392	392	392
76	0.0918	medium	0.04197204	3	1	2	7	7	7
77	0.0002466666666666667	rare	0.017731965	9	11	35	217	217	217
78	0.006713333333333333	rare	0.0036270618	9	14	33	154	154	154
79	0.030446666666666667	medium	0.018948555	8	15	52	79	79	79
80	0.5782933333333333	broad	0.0077634454	5	2	4	10	10	10
81	0.5782933333333333	broad	0.0013604164	4	2	11	27	27	27
82	0.030446666666666667	medium	0.0013762712	5	3	7	8	8	8
83	0.0918	medium	0.039478898	6	9	15	40	40	40
84	0.0918	medium	0.0064461827	5	1	157	191	191	191
85	0.2908733333333333	broad	0.054698467	5	2	5	11	11	11
86	0.5782933333333333	broad	0.0562917	2	1	1	3	3	3
87	0.5782933333333333	broad	0.0056529045	5	3	6	11	11	11
88	0.5782933333333333	broad	0.04241693	5	3	6	10	10	10
89	0.2908733333333333	broad	0.001280129	7	5	18	33	33	33
90	0.0918	medium	0.016114771	7	4	28	28	28	28
91	0.2908733333333333	broad	0.009423494	7	3	54	81	81	81
92	0.0918	medium	0.010084331	7	6	75	81	81	81
93	0.0918	medium	0.0059906244	8	4	22	62	62	62
94	0.0918	medium	0.00016725063	5	2	47	211	211	211
95	0.0918	medium	0.035467803	3	1	5	6	6	6
96	0.5782933333333333	broad	0.080087245	2	1	1	11	11	11
97	0.0918	medium	0.0035483837	10	33	218	265	265	265
98	0.0015	rare	0.0042277575	5	14	27	66	66	66
99	0.006713333333333333	rare	0.04487437	8	9	30	529	529	529
100	0.5782933333333333	broad	0.036681533	2	1	2	2	2	2
101	0.0015	rare	0.0064272285	10	57	81	94	94	94
102	0.0015	rare	0.016804934	10	35	120	135	135	135
103	0.0918	medium	0.0041285753	8	10	18	86	86	86
104	0.5782933333333333	broad	0.021786153	6	2	68	134	134	134
105	0.0918	medium	0.007219851	7	31	34	38	38	38
106	0.0918	medium	0.0042597055	7	10	27	53	53	53
107	0.5782933333333333	broad	0.053718567	6	3	15	17	17	17
108	0.0918	medium	0.03063035	5	6	50	131	131	131
109	0.006713333333333333	rare	0.098701894	10	107	167	421	421	421
110	0.2908733333333333	broad	0.015093148	5	1	5	8	8	8
111	0.006713333333333333	rare	0.004907608	6	3	190	485	485	485
112	0.030446666666666667	medium	0.050857008	8	20	86	121	121	121
113	0.006713333333333333	rare	0.025170088	8	22	94	128	128	128
114	0.2908733333333333	broad	0.0038820505	4	3	4	9	9	9
115	0.5782933333333333	broad	0.023275971	2	1	9	9	9	9
116	0.0918	medium	0.038410485	7	10	49	75	75	75
117	0.5782933333333333	broad	0.08157414	2	1	1	2	2	2
118	0.2908733333333333	broad	0.075927556	4	1	6	19	19	19
119	0.006713333333333333	rare	0.01755327	7	13	53	69	69	69
120	0.5782933333333333	broad	0.043337762	5	1	19	32	32	32
121	0.006713333333333333	rare	0.007436514	10	63	122	277	277	277
