query_index	selectivity	bucket	centroid_margin	truth_list_count	nprobe_50	nprobe_90	nprobe_95	nprobe_100	maximum_truth_list_rank	nprobe	truth_list_recall	candidates_visited	matching_candidates	database_fraction
17	0.0718	medium	0.026837945	6	4	24	33	33	33	64	1.0	12452	802	0.41506666666666664
17	0.0718	medium	0.026837945	6	4	24	33	33	33	96	1.0	21661	1307	0.7220333333333333
17	0.0718	medium	0.026837945	6	4	24	33	33	33	128	1.0	30000	2154	1.0
18	0.0227	medium	0.018667936	9	6	37	81	81	81	1	0.1	175	1	0.005833333333333334
18	0.0227	medium	0.018667936	9	6	37	81	81	81	2	0.3	434	6	0.014466666666666666
18	0.0227	medium	0.018667936	9	6	37	81	81	81	4	0.4	977	16	0.03256666666666667
18	0.0227	medium	0.018667936	9	6	37	81	81	81	8	0.6	1781	25	0.059366666666666665
18	0.0227	medium	0.018667936	9	6	37	81	81	81	16	0.7	3435	99	0.1145
18	0.0227	medium	0.018667936	9	6	37	81	81	81	32	0.7	6165	162	0.2055
18	0.0227	medium	0.018667936	9	6	37	81	81	81	48	0.9	10398	254	0.3466
18	0.0227	medium	0.018667936	9	6	37	81	81	81	64	0.9	14421	366	0.4807
18	0.0227	medium	0.018667936	9	6	37	81	81	81	96	1.0	22164	628	0.7388
18	0.0227	medium	0.018667936	9	6	37	81	81	81	128	1.0	30000	681	1.0
19	0.25583333333333336	broad	0.0251109	4	2	4	16	16	16	1	0.4	147	67	0.0049
19	0.25583333333333336	broad	0.0251109	4	2	4	16	16	16	2	0.8	286	117	0.009533333333333333
19	0.25583333333333336	broad	0.0251109	4	2	4	16	16	16	4	0.9	613	173	0.020433333333333335
19	0.25583333333333336	broad	0.0251109	4	2	4	16	16	16	8	0.9	1345	507	0.044833333333333336
19	0.25583333333333336	broad	0.0251109	4	2	4	16	16	16	16	1.0	2634	934	0.0878
19	0.25583333333333336	broad	0.0251109	4	2	4	16	16	16	32	1.0	5286	1852	0.1762
19	0.25583333333333336	broad	0.0251109	4	2	4	16	16	16	48	1.0	8828	3107	0.2942666666666667
19	0.25583333333333336	broad	0.0251109	4	2	4	16	16	16	64	1.0	12156	4042	0.4052
19	0.25583333333333336	broad	0.0251109	4	2	4	16	16	16	96	1.0	20460	6404	0.682
19	0.25583333333333336	broad	0.0251109	4	2	4	16	16	16	128	1.0	30000	7675	1.0
20	0.0718	medium	0.029157937	5	1	33	80	80	80	1	0.5	152	16	0.005066666666666666
20	0.0718	medium	0.029157937	5	1	33	80	80	80	2	0.5	232	17	0.007733333333333333
20	0.0718	medium	0.029157937	5	1	33	80	80	80	4	0.5	563	50	0.018766666666666668
20	0.0718	medium	0.029157937	5	1	33	80	80	80	8	0.7	1374	127	0.0458
20	0.0718	medium	0.029157937	5	1	33	80	80	80	16	0.8	2865	238	0.0955
20	0.0718	medium	0.029157937	5	1	33	80	80	80	32	0.8	5637	475	0.1879
20	0.0718	medium	0.029157937	5	1	33	80	80	80	48	0.9	8709	666	0.2903
20	0.0718	medium	0.029157937	5	1	33	80	80	80	64	0.9	13040	1018	0.43466666666666665
20	0.0718	medium	0.029157937	5	1	33	80	80	80	96	1.0	22141	1641	0.7380333333333333
20	0.0718	medium	0.029157937	5	1	33	80	80	80	128	1.0	30000	2154	1.0
21	0.0718	medium	0.026353776	7	4	7	13	13	13	1	0.1	184	11	0.0061333333333333335
21	0.0718	medium	0.026353776	7	4	7	13	13	13	2	0.3	388	39	0.012933333333333333
21	0.0718	medium	0.026353776	7	4	7	13	13	13	4	0.7	639	63	0.0213
21	0.0718	medium	0.026353776	7	4	7	13	13	13	8	0.9	1081	92	0.036033333333333334
21	0.0718	medium	0.026353776	7	4	7	13	13	13	16	1.0	2328	249	0.0776
21	0.0718	medium	0.026353776	7	4	7	13	13	13	32	1.0	5070	477	0.169
21	0.0718	medium	0.026353776	7	4	7	13	13	13	48	1.0	8430	749	0.281
21	0.0718	medium	0.026353776	7	4	7	13	13	13	64	1.0	11940	1079	0.398
21	0.0718	medium	0.026353776	7	4	7	13	13	13	96	1.0	20620	1701	0.6873333333333334
21	0.0718	medium	0.026353776	7	4	7	13	13	13	128	1.0	30000	2154	1.0
22	0.6424666666666666	broad	0.009197831	3	1	3	26	26	26	1	0.8	152	86	0.005066666666666666
22	0.6424666666666666	broad	0.009197831	3	1	3	26	26	26	2	0.8	336	200	0.0112
22	0.6424666666666666	broad	0.009197831	3	1	3	26	26	26	4	0.9	687	337	0.0229
22	0.6424666666666666	broad	0.009197831	3	1	3	26	26	26	8	0.9	1440	588	0.048
22	0.6424666666666666	broad	0.009197831	3	1	3	26	26	26	16	0.9	2637	1279	0.0879
22	0.6424666666666666	broad	0.009197831	3	1	3	26	26	26	32	1.0	5529	2723	0.1843
22	0.6424666666666666	broad	0.009197831	3	1	3	26	26	26	48	1.0	8821	4534	0.2940333333333333
22	0.6424666666666666	broad	0.009197831	3	1	3	26	26	26	64	1.0	12363	6781	0.4121
22	0.6424666666666666	broad	0.009197831	3	1	3	26	26	26	96	1.0	20974	12380	0.6991333333333334
22	0.6424666666666666	broad	0.009197831	3	1	3	26	26	26	128	1.0	30000	19274	1.0
23	0.6424666666666666	broad	0.054644883	3	1	2	4	4	4	1	0.5	147	51	0.0049
